fips,Asthma,COPD,Current.Smoker.Status,Diabetes,Kidney.Disease,Percent.of.pop.AIAN,HIV.Prevalence,Adult.Obesity,Percent.of.pop.65.,Avg.Res.Per.Day,Heart.Disease,Cancer,Organ.Transplant.Pct,f0886817,f0892117,f1256517,f0913917,f0913317,f1330917,f1130917,f1266417,f0931717,f0932017,f1321418,f1321818,f1321918,f1322018,f1525319,f1331817,f1392917,f1393717,f1198418,f1484010,f1348310,f0453110,f0453210,f0453310,f1332610,f1332710,f0453510,f1332810,f0453610,f1463510,f1433613,f1433713,f1491610,f1139619,f1319118,f1419612,f1193515,f1193615,f1194115,f1433913,f1434013,f1434113,f1434213,f1434313,f1434413,f1322317,f1440813,f1408416,f1547217,f1546116,f0679218,f0679418,f0679518,f1461311,f1461413,f1351510,f1492110,HPSA.Score,HPSA.Designation.Population,HPSA.Estimated.Underserved.Population,Total.workers
42005,10.26042331,7.435789626,18.77099976,11.36720873,3.277480572,0.000286442,NA,0.423,21,43.49302736,7.8866892,14.67889908,0.000627742,1,157,1,6,6,0,0,0,0,0,0,5,0,0,0,8,3,0,65263,12687,44.5,67565,553,45,150,9,91,528,366,68575,407,58,32.5,5150,17891,14465,22,47,888,1766,1589,3767,7552,8857,4711,8359,13,10840,48212,NA,32148,1615,5,96000,639,32520,34.7,0,0,0,296.9952725
42007,10.01185862,6.950517556,18.09265006,10.94439777,3.128998551,0.00078492,NA,0.332,20.5,96.60008444,7.8866892,14.67889908,0.000627742,2,306,0,0,0,0,0,0,41,9,2,0,1,1,3,0,0,0,164742,31660,44.4,155561,10676,181,724,40,403,2954,1998,168541,2743,20,74.2,13602,43347,33778,53,119,2195,4129,3814,7589,17300,22494,15058,18164,10.8,23519,123190,64,84057,3823,4.5,120100,663,78211,76.4,0,0,0,209.9933439
42009,10.42332036,7.781340384,19.31166268,11.65829298,3.381239824,0.001069717,NA,0.303,21.8,37.16314037,7.8866892,14.67889908,0.000627742,1,27,1,2,0,0,0,0,0,0,0,1,0,0,2,4,1,0,48176,9476,43.9,48782,238,75,101,14,151,401,450,49312,270,22,16.2,3631,13201,10065,16,27,594,1336,1084,2505,5144,6743,2854,5864,13.6,6638,34585,NA,23661,1066,4.5,122700,658,23954,17.1,0,0,0,547.82834
42011,10.20184267,7.151474399,18.55037268,11.19419924,3.268824812,0.00085205,NA,0.364,16.6,69.76132669,7.8866892,14.67889908,0.000627742,7,1377,2,71,0,0,32,7,463,64,10,0,10,1,6,32,91,0,420152,59558,39.1,342148,20143,1285,5385,128,32101,10252,67355,344087,29542,781,76.3,22278,87039,86719,91,201,4026,9125,6545,14781,34262,50963,38200,47405,13.6,62428,312064,233,212528,8842,4.2,168200,885,164827,76.2,0,0,0,NA
42013,10.46491037,7.710158255,19.40157006,11.65807497,3.436768475,0.000314917,NA,0.308,19.8,114.5262589,7.8866892,14.67889908,0.000627742,5,564,2,30,8,4,3,1,82,6,7,1,5,4,2,21,29,0,122492,22527,42,122238,2129,143,706,29,297,1547,1230,125859,1469,75,76.6,10062,31596,29527,32,66,1636,4000,3313,6457,14020,16330,7518,17382,15.2,20994,90772,24,59555,2505,4.2,110600,676,56276,77.6,0,0,0,352.7858958
42015,10.34374557,7.578323016,18.9800523,11.50046592,3.328723394,0.00060355,NA,0.375,20.3,36.69488359,7.8866892,14.67889908,0.000627742,3,474,2,30,0,12,0,0,0,0,2,0,0,1,0,22,13,0,60833,11152,43.4,61035,311,154,339,7,130,646,702,61920,738,43,27.8,5168,15355,12755,NA,45,694,1340,1264,2904,6696,8107,4540,7956,12.2,8420,43877,31,28864,1259,4.4,135900,720,29979,27.3,0,0,0,405.431104
42017,9.231387704,5.511796089,15.85058561,9.659975926,2.626479607,0.00137299,NA,0.269,17.6,76.58904388,7.8866892,14.67889908,0.000627742,10,1188,4,55,28,0,21,2,263,27,28,0,19,9,0,48,48,0,628195,91219,42,557647,22376,1232,24008,174,9430,10382,26782,598467,54963,551,91.2,31346,139881,66906,115,288,6064,7904,6345,15500,39943,70045,96172,38058,6.1,37766,487434,605,341069,12783,3.7,308800,1171,245956,90.7,0,0,0,992.5022796
42019,9.548308893,6.124457591,16.81816932,10.1938359,2.832578098,0.000369842,NA,0.311,17.7,74.98877527,7.8866892,14.67889908,0.000627742,1,288,0,0,0,0,0,0,0,0,6,0,2,4,1,0,0,0,187888,27853,41.5,177605,2021,194,1838,50,462,1692,1941,181921,4004,30,58,13108,42921,24216,34,120,2005,3549,3097,6404,15272,24489,22785,15242,8.4,15709,143129,53,98563,3844,3.9,178100,790,78167,58.5,0,0,0,587.7073183
42021,10.45866849,7.67389013,19.42288205,11.63435333,3.444705375,0.000468227,NA,0.271,21.4,50.83515673,7.8866892,14.67889908,0.000627742,3,608,2,29,11,0,1,0,62,14,5,3,1,6,2,16,26,0,131730,27071,43.8,135206,5222,147,729,29,588,1758,2006,141673,1671,37,68,11069,37260,29999,46,93,1928,4270,4001,7564,15377,17544,8398,19126,15.6,23579,93610,44,58344,3031,5.2,87100,604,65650,69.7,0,0,0,230.5417977
42023,10.68118103,8.195640086,19.86607112,12.03518966,3.545586207,0.004268032,NA,0.25,26.2,28.16967552,7.8866892,14.67889908,0.000627742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4492,1086,48.2,5000,13,13,14,0,3,42,19,5066,107,0,52.6,498,1516,1394,NA,NA,62,183,148,343,645,617,260,683,14.4,884,3161,NA,2143,108,5,70600,591,4455,32.1,0,0,0,NA
42025,10.22144809,7.359318388,18.75493337,11.2994378,3.267410639,0.000328479,NA,0.364,20.1,57.7091622,7.8866892,14.67889908,0.000627742,1,250,1,13,0,0,0,0,0,0,2,1,1,0,0,6,2,0,64227,11644,43.9,62519,976,123,311,27,504,789,2145,63104,1582,19,52.8,4930,16689,11841,15,44,839,1404,1376,2992,6869,9128,4209,7871,12.8,8165,47151,46,31526,1597,5.1,144700,807,34299,51,0,0,0,NA
42027,10.51685457,7.497010587,19.4861838,11.59776608,3.531163892,0.00082382,NA,0.252,13.3,75.39253383,7.8866892,14.67889908,0.000627742,3,450,1,12,32,0,7,1,90,13,7,2,3,3,1,12,33,0,162805,17366,28.7,137625,4638,191,7986,48,1142,2360,3690,150300,13490,237,67.8,7462,24950,14025,31,43,986,5340,2088,5575,13095,16971,14641,24611,18.4,7868,113617,66,79859,2585,3.2,197200,942,63297,63.3,0,0,0,418.8639028
42029,9.284808455,5.502358441,15.93338331,9.703606683,2.671933739,0.000843072,NA,0.222,15.4,85.49738777,7.8866892,14.67889908,0.000627742,11,1291,4,73,6,0,136,6,513,101,12,0,15,7,5,38,50,1,522046,63875,39.3,426707,30623,862,19296,161,12207,9030,32503,466383,48461,1027,86.7,23065,96973,46061,76,196,3982,5746,4527,10866,29063,50855,87556,31826,6.9,25733,404812,303,281572,8931,3.2,325800,1256,192462,87.2,0,0,0,7877.89498
42031,10.64231265,7.965510742,19.83685568,11.91068179,3.559972047,0.002137688,NA,0.332,18.7,21.12088377,7.8866892,14.67889908,0.000627742,2,140,1,7,0,0,3,0,38,6,1,3,0,1,2,4,7,0,38779,6566,39.4,38873,484,58,191,8,59,315,245,39743,459,87,23.4,2694,9594,7906,NA,27,413,1258,884,2339,4445,4995,2004,5979,17.5,5031,27505,18,17388,822,4.7,107100,623,19962,19.7,0,0,0,242.117612
42033,10.61551622,7.929290958,19.69308735,11.88015006,3.526552684,0.002007081,NA,0.408,19.7,82.69328722,7.8866892,14.67889908,0.000627742,2,269,0,0,0,0,0,0,0,0,5,1,0,1,1,4,5,0,79388,14258,42.9,77912,1862,86,389,16,652,725,1907,79735,2545,151,46.2,6327,20451,19836,21,52,956,2398,2111,4042,8449,10331,3821,11130,15.3,12955,54370,24,35744,1784,5,87300,620,38644,42.2,0,0,0,181.589163
42035,10.6245538,7.879939326,19.8289876,11.8524957,3.568608247,0.001254031,NA,0.351,18,73.65684212,7.8866892,14.67889908,0.000627742,2,147,1,6,0,0,0,0,0,0,2,2,0,0,0,3,2,0,38684,6350,38.5,37860,625,34,200,15,171,333,437,38801,539,138,54.3,2871,8880,8095,NA,24,397,1202,768,1657,4004,4775,2269,5954,17.2,5411,27530,17,18328,975,5.3,117400,695,19080,46.1,0,0,0,297.6764086
42037,10.43826691,7.645269467,19.25668008,11.60012932,3.417398492,0.001238297,NA,0.317,18.4,87.92140766,7.8866892,14.67889908,0.000627742,2,177,1,12,0,0,0,0,0,0,4,0,1,2,1,5,5,0,65456,10811,39.5,64227,1246,87,563,15,450,707,1349,65946,1539,20,59.1,4443,15253,11894,12,36,711,2371,1594,3069,6594,8408,4528,8348,15.9,7832,47097,21,33495,1595,4.8,140600,745,29498,56.6,0,0,0,1010.837219
42039,10.54470493,7.909374901,19.59587695,11.81436974,3.471353025,0.000441019,NA,0.371,19.4,79.01369826,7.8866892,14.67889908,0.000627742,2,259,1,14,0,0,0,0,0,0,3,8,0,2,1,12,6,0,85063,14712,41.7,85448,1547,162,403,19,170,1016,823,87942,1050,180,36.3,6680,22083,20490,22,67,1012,2018,2096,4613,9749,11599,5027,12031,14.5,12970,60124,17,38953,1826,4.7,104800,654,44686,34.7,0,0,0,570.0595586
42041,9.554172558,6.154076122,16.74271632,10.20762495,2.821983108,0.000885088,NA,0.293,17.8,90.05684414,7.8866892,14.67889908,0.000627742,7,723,2,33,30,0,8,1,242,43,5,0,8,4,1,29,45,0,251423,36745,40.3,213934,7527,363,7072,65,2203,4242,6448,228958,14879,491,77.8,19659,54334,27183,62,126,2400,3452,3216,8114,21425,33627,28085,17244,7.8,18370,182048,71,130339,4334,3.3,188400,940,99988,78.8,0,0,0,717.8728651
42043,10.16548076,7.164138782,18.53783207,11.16740866,3.242522857,0.001344189,NA,0.335,16.1,103.1625233,7.8866892,14.67889908,0.000627742,5,1392,2,92,49,69,8,2,164,17,11,0,10,5,5,70,90,0,277097,36841,39.4,194910,48386,578,8580,78,7284,8284,18795,249305,20440,638,86.7,18372,57631,54365,55,103,2570,7207,4636,9861,26462,37959,25364,32684,13.2,45405,211685,119,142393,5663,4,159200,893,120406,87.8,0,0,0,408.2854074
42045,9.764954094,6.380710128,17.30948111,10.48669512,2.984290075,0.001070046,NA,0.269,15.7,70.88138728,7.8866892,14.67889908,0.000627742,5,1406,3,68,7,7,0,0,0,0,26,0,10,7,5,25,40,0,564751,79726,38.7,405233,110260,874,26277,145,5211,10979,16537,542442,56521,739,99.5,26293,111311,132019,125,277,5518,11505,7058,16251,40315,59658,70083,53255,10.4,71280,432090,645,295898,11880,4,232700,1032,222902,99.5,0,0,0,262.9650894
42047,10.01451943,7.102568262,18.09345178,11.00085697,3.105956007,0.002483011,NA,0.265,21.1,67.86635369,7.8866892,14.67889908,0.000627742,1,173,0,0,0,0,0,0,0,0,2,0,0,1,4,6,3,0,30169,6066,45.1,31469,89,34,96,6,42,210,183,31763,227,5,44.3,2523,8218,6174,NA,23,399,681,667,1610,3783,4583,2123,2937,9.4,3210,22295,NA,15830,611,3.9,90700,547,17585,38.7,0,0,0,NA
42049,10.62113704,7.833707498,19.72179995,11.84236805,3.554235806,0.002083545,NA,0.34,16.8,70.07355881,7.8866892,14.67889908,0.000627742,7,1093,2,49,33,0,3,2,149,18,9,3,4,8,8,38,27,0,272061,40824,38.6,247569,20155,566,3077,90,3231,5878,9518,271048,12561,450,80,19295,60411,73741,62,168,2944,8865,5873,13383,28852,33481,19923,41288,16.8,55175,202206,87,129260,6087,4.7,118200,723,119138,80.7,0,0,0,1916.019767
42051,10.81491112,8.057749625,20.14742587,12.10345441,3.688337755,0.000196539,NA,0.397,20.1,55.21587427,7.8866892,14.67889908,0.000627742,2,206,2,17,0,0,0,0,0,0,5,0,2,2,5,12,15,0,130441,24580,43.6,127418,6325,184,405,24,411,1839,1049,135557,1348,172,52.1,9501,35782,38556,32,110,1855,5342,4069,7459,13634,15808,7731,22854,18.8,31544,94933,29,57081,3327,5.8,88900,624,62773,52.3,0,0,0,277.1627448
42053,10.6282373,8.313203222,20.13796468,12.06405204,3.513317844,0.001632431,NA,0.343,22.1,49.47356143,7.8866892,14.67889908,0.000627742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7279,1418,43,5937,1389,13,12,1,318,46,418,7298,186,11,0,565,1819,1066,NA,NA,87,82,109,214,624,358,86,1028,14.1,667,2868,NA,1817,113,6.2,84400,572,8760,0,0,0,0,NA
42055,10.00908453,6.998740731,18.08957525,10.96327164,3.116771011,0.001333325,NA,0.35,18.8,74.18205695,7.8866892,14.67889908,0.000627742,2,327,1,12,12,9,0,0,0,0,3,0,3,1,15,17,41,0,154835,24679,40.1,137674,4700,302,1310,29,2849,2754,6438,143180,5104,308,59.6,12250,34562,24353,45,78,1602,2509,2483,5148,15343,21506,13113,14759,10.4,17589,113761,38,77064,2846,3.7,173400,840,63219,61.7,0,0,0,1218.993496
42057,10.28392607,7.446530966,18.68296831,11.37809279,3.285339483,0.002481732,NA,0.284,20.6,22.26867632,7.8866892,14.67889908,0.000627742,1,88,1,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,14523,2544,41.8,14450,151,28,19,1,42,154,123,14722,122,0,0,1121,3877,2843,NA,NA,173,376,337,631,1629,2097,877,1821,11.5,2090,10513,NA,7884,311,3.9,153200,663,7122,0,0,0,0,NA
42059,10.29984353,7.324490883,18.86803135,11.34535295,3.342170628,0.000915356,NA,0.317,18,53.35992676,7.8866892,14.67889908,0.000627742,1,49,0,0,0,0,0,0,0,0,0,1,0,0,12,3,2,0,36506,5931,41.1,36584,1282,67,113,7,258,375,465,38221,298,0,33.2,2757,8616,9256,11,38,456,924,776,1696,3741,4555,2792,4965,14.8,6723,25732,NA,16593,811,4.9,97400,637,16460,29.7,0,0,0,103.8233507
42061,10.45944604,7.706364023,19.21728545,11.64310277,3.413506487,0.001144845,NA,0.302,20,45.62736116,7.8866892,14.67889908,0.000627742,1,62,1,7,0,0,0,0,0,0,0,4,0,1,6,4,1,0,45168,7458,41.2,42470,2392,41,184,2,400,424,727,45186,583,12,31.3,3284,10951,9137,NA,29,476,1228,917,2171,4665,5648,2306,6045,13.6,6050,29793,13,19810,1047,5.3,119000,579,22365,22.1,0,0,0,273.9018108
42063,10.71840417,8.072768282,20.15003574,12.04318464,3.616999335,0.002285581,NA,0.331,18.2,62.27921365,7.8866892,14.67889908,0.000627742,1,166,1,12,0,0,0,0,0,0,4,0,2,1,2,6,10,0,84501,13944,38.3,84360,2434,124,774,10,341,837,947,87933,1538,438,39.9,5488,19557,15390,20,32,944,2979,1912,4483,8819,10285,5552,11763,16.6,10989,59892,16,38781,1906,4.9,107000,702,38236,39.2,0,0,0,811.8543878
42065,10.5281961,7.850583948,19.46815839,11.76712213,3.459733013,0.001701298,NA,0.353,20.1,53.67099996,7.8866892,14.67889908,0.000627742,2,84,1,5,0,0,0,0,0,0,4,2,1,1,1,4,3,0,43641,8255,43,44446,157,86,92,3,55,361,275,44925,239,103,38.5,3420,11472,10852,12,26,562,1255,1316,2292,5241,5979,2369,6096,14.2,6467,31690,14,20503,953,4.6,90300,608,22434,37.4,0,0,0,144.6295184
42067,10.4141472,7.699052211,19.08011044,11.60708452,3.364746775,0,NA,0.321,19.4,34.27355902,7.8866892,14.67889908,0.000627742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24704,4134,40.9,23845,151,31,85,3,279,242,623,24013,508,192,17.7,1359,5714,3852,NA,15,262,563,356,1076,2638,3231,1497,2940,13.1,2260,17780,NA,12459,499,4,141700,627,10978,17.4,9,24452,12902,227.9672156
42069,10.48376867,7.590341368,19.30210341,11.61938701,3.460963057,0.000496562,NA,0.288,19.3,72.0893241,7.8866892,14.67889908,0.000627742,5,908,3,40,8,12,23,4,180,31,16,0,4,9,6,30,19,0,210793,37895,41.8,197296,5423,330,3644,55,4393,3296,10682,203755,11356,474,83.7,13985,53153,45825,48,133,2690,6125,6338,10224,21520,25552,16148,29008,15.4,38188,153619,193,105330,4828,4.6,144800,748,96832,83.3,0,0,0,NA
42071,9.935891806,6.870317388,17.86503533,10.83963574,3.069612668,0.000986353,NA,0.322,17.1,115.0884435,7.8866892,14.67889908,0.000627742,5,984,4,54,16,16,1,0,27,1,14,0,10,4,9,78,72,0,543557,77780,38.2,460171,19035,1195,9860,164,18819,10201,44930,474515,26202,2198,78.7,29067,112176,85947,79,250,5110,8356,7608,17199,45700,70916,48786,52380,10.4,54230,387165,198,281433,9542,3.4,189200,957,202952,82,0,0,0,3478.6475
42073,10.44882039,7.58705138,19.222274,11.59422449,3.42556492,0.000789636,NA,0.366,21.1,73.57889488,7.8866892,14.67889908,0.000627742,2,197,1,12,0,0,0,0,0,0,2,0,0,1,2,12,4,0,86184,17128,43.6,85484,3501,74,370,10,196,1473,931,90177,1217,83,59.7,6434,23204,20310,27,64,1199,2925,2151,5117,9048,11206,6295,11300,14,15913,62657,18,40823,2082,5.1,97300,653,40975,61.5,0,0,0,158.690548
42075,10.05446809,7.074661566,18.12269659,11.02196868,3.141078264,0.000461514,NA,0.347,18.8,97.6878425,7.8866892,14.67889908,0.000627742,3,478,1,9,9,0,3,0,53,8,1,0,3,1,3,11,14,0,141314,22729,41,121566,2885,250,1533,36,5165,2133,12410,121158,5255,236,73.4,10316,32815,24433,39,67,1502,2382,2101,4847,12693,19758,11011,14717,10.5,17187,100924,60,71222,2677,3.8,163800,810,55592,74.4,0,0,0,574.6142763
42077,10.17877284,7.127125834,18.48415453,11.16339228,3.250641784,0.000887999,NA,0.312,16.2,124.3002096,7.8866892,14.67889908,0.000627742,5,1221,1,56,23,16,27,0,197,26,24,0,9,7,2,63,97,0,368100,51604,39.4,276286,21440,1279,10247,126,30064,10055,65615,283882,39011,785,92.1,19306,76697,73507,52,148,3382,7705,6335,12859,30771,44713,34856,44362,13.3,53342,276844,251,190147,8768,4.6,191700,993,142613,92.3,0,0,0,NA
42079,10.43159524,7.566319597,19.25123679,11.56592834,3.425576785,0.001267758,NA,0.296,19.4,78.02246689,7.8866892,14.67889908,0.000627742,8,1229,4,71,6,32,23,3,241,32,22,0,10,6,6,46,53,0,317646,57595,42.5,290943,10767,558,3135,57,10555,4903,21491,299427,19174,576,80,22200,76068,73385,74,181,4040,9471,7824,15969,31548,39417,24018,42326,15.2,59550,229465,251,157784,8529,5.4,122700,742,148748,80.5,0,0,0,322.0003603
42081,10.33965466,7.483020019,19.00528906,11.43916112,3.35817663,0.001514901,NA,0.381,18.5,97.16086908,7.8866892,14.67889908,0.000627742,4,432,1,28,0,4,0,0,96,20,8,0,2,1,3,26,22,0,113664,19112,41.1,107573,5203,217,671,25,421,2001,1559,114552,2042,57,63.7,8373,27232,23412,22,79,1274,3026,2617,5072,12004,15174,8098,13968,14,17000,82138,58,57134,2740,4.8,138500,769,52500,61.8,0,0,0,648.4376241
42083,10.74714878,8.046737537,20.08132746,12.05004169,3.634277094,0.00057408,NA,0.34,18.5,72.50651948,7.8866892,14.67889908,0.000627742,2,233,1,5,0,0,0,0,0,0,3,7,0,1,1,5,4,0,40968,7381,41.5,41661,1046,100,193,3,60,387,757,42693,594,0,36.5,3435,10422,10689,11,38,513,1223,1028,2436,4727,5327,2458,6614,17.3,7276,28919,NA,17869,860,4.8,76200,623,21225,34.2,0,0,0,91.44768547
42085,10.36943871,7.563625118,19.16274349,11.51010811,3.37609866,0.001092071,NA,0.331,20.7,66.0009619,7.8866892,14.67889908,0.000627742,4,404,2,21,0,0,0,0,26,2,3,1,1,1,12,14,27,0,110683,21556,42.8,106890,6726,156,728,16,365,1757,1248,115390,1809,164,55.5,8787,29660,27125,32,79,1494,2660,2579,5694,13031,14445,7396,13040,13.7,18558,77344,19,50087,2360,4.7,107900,667,51733,55.8,0,0,0,322.8337766
42087,10.6684987,8.12032891,19.88132838,12.0087639,3.54595531,0.001574565,NA,0.405,20.8,87.29274131,7.8866892,14.67889908,0.000627742,1,123,1,5,5,0,0,0,0,0,0,0,2,0,3,5,5,0,46222,8643,42.5,45531,300,52,168,7,143,481,534,46148,477,227,49.5,3658,11848,10613,17,32,557,963,1158,2510,5554,6458,2296,5810,13.5,7630,32824,NA,20787,972,4.7,97800,655,21537,51.9,0,0,0,204.1499446
42089,10.03737349,6.969068387,18.18994782,10.97617815,3.153407946,0.001748356,NA,0.327,16.3,53.18171581,7.8866892,14.67889908,0.000627742,2,311,1,12,0,0,0,0,0,0,6,0,1,2,0,2,6,0,169507,21701,40.3,131162,22348,572,3484,79,7295,4902,22288,147554,17697,70,61.6,9833,35435,33619,22,71,1488,2678,2350,4932,13477,19375,14714,15190,11.1,22663,125519,153,82004,4392,5.4,174500,1071,80359,54.6,0,0,0,NA
42091,9.2509106,5.531014409,15.89294572,9.684803571,2.640619276,0.000846218,NA,0.255,17,92.50294083,7.8866892,14.67889908,0.000627742,14,2761,6,141,36,10,47,5,400,38,42,0,24,22,5,96,135,0,828604,120727,40.6,649021,69351,1174,51565,296,12947,15520,34233,765641,87284,693,97.1,36827,168969,85265,175,355,7590,11105,7938,19620,52128,90091,131923,47041,6.4,52620,642973,816,449387,15422,3.4,292300,1211,325735,97.2,0,0,0,513.4431493
42093,10.06368304,6.957068446,18.14074183,10.9939148,3.1652309,0.000327976,NA,0.304,20.4,118.3004755,7.8866892,14.67889908,0.000627742,4,773,1,42,16,0,6,0,154,45,1,0,0,0,0,39,58,0,18240,3395,43.9,17408,256,16,326,2,85,174,324,17943,568,10,46.2,1382,4652,2920,NA,13,233,360,337,869,1809,2231,1817,1739,10.5,1667,13369,NA,9050,317,3.5,163400,701,7965,50.1,0,0,0,NA
42095,9.73800361,6.463287256,17.31174063,10.50034853,2.950400814,0.001143224,NA,0.319,18.2,118.9127299,7.8866892,14.67889908,0.000627742,6,1082,3,77,17,0,0,0,88,0,4,0,5,0,2,33,95,3,304807,46606,40.9,256895,14986,609,7203,98,11289,6655,31179,266556,21944,214,87.2,18681,70466,46623,52,140,3023,4741,4406,10410,24002,37054,33214,29356,9.2,33654,224354,149,158900,7045,4.4,206100,997,120363,87.1,0,0,0,422.7919761
42097,10.54746302,7.795652292,19.44916796,11.7670016,3.476449936,0.001364744,NA,0.402,20.5,74.86904106,7.8866892,14.67889908,0.000627742,1,70,0,0,0,7,0,0,0,0,3,2,0,3,1,3,0,0,91083,17516,43.4,90156,1921,146,332,13,972,988,2253,92275,1085,97,65.1,7180,23674,20568,32,67,1177,2870,2674,4971,11059,12348,5359,12580,14.4,13582,65005,29,43057,2258,5.2,104300,636,45125,68.4,0,0,0,525.4239637
42099,9.848583254,6.774152226,17.64625373,10.73404031,2.999068674,0.001611358,NA,0.272,17.4,25.33831749,7.8866892,14.67889908,0.000627742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,46139,6294,41.1,44779,296,72,164,19,173,466,588,45381,639,13,11.5,3538,10492,6744,12,26,468,715,695,1433,4415,6573,4105,4331,8.4,4196,34659,NA,24295,907,3.7,159900,760,20424,11.9,0,0,0,286.2349717
42101,11.4299698,8.89734242,21.89811887,12.98416728,4.144631568,0.002031073,NA,0.276,13.2,98.95740213,7.8866892,14.67889908,0.000627742,29,7798,12,405,157,102,474,430,4973,161,38,0,21,4,42,348,406,98,1584138,185309,33.5,626221,661839,6996,96405,744,90731,43070,187611,1338395,210076,4432,100,60044,268194,583490,227,596,14385,88050,41669,71287,141843,147832,100599,388221,25.8,487391,1203247,2217,709586,39322,5.5,145300,970,670171,100,0,0,0,NA
42103,9.81414765,6.611353032,17.53768524,10.62159905,3.00286517,0.001153195,NA,0.321,21.4,20.55931944,7.8866892,14.67889908,0.000627742,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,55933,9303,43.7,50856,3322,176,597,16,1193,1209,5173,52196,4480,14,29.2,4618,15223,9205,NA,24,526,913,908,1956,4506,7488,5608,5023,9.9,6584,39939,45,24698,1329,5.4,183200,1138,38350,22.6,0,0,0,39.47164409
42105,10.66229294,8.029440249,19.80126693,11.97107875,3.545904351,0.001889355,NA,0.295,22.8,36.91364064,7.8866892,14.67889908,0.000627742,1,79,1,4,0,0,0,0,0,0,1,5,0,1,0,4,2,0,16622,3403,44.9,17128,67,45,45,1,30,141,181,17276,151,3,0,1557,4767,4115,NA,14,216,414,534,1012,1807,2014,755,2734,14.4,2694,11816,NA,7189,383,5.3,101200,653,12932,0,0,0,0,160.7784947
42107,10.36165296,7.518615239,18.93056041,11.48006307,3.350657323,0.001302637,NA,0.316,19.7,75.04869957,7.8866892,14.67889908,0.000627742,3,288,2,16,0,0,0,0,0,0,6,3,5,1,2,21,15,0,142067,26828,43.2,140013,3967,212,710,26,1878,1483,4080,144209,2761,66,63.5,11462,36282,31150,47,106,1986,3668,3530,7359,15734,19060,9407,16381,12.5,22982,101434,45,66090,3420,5.2,93000,662,69323,64.4,0,0,0,1119.800924
42109,10.18493563,7.240844018,18.4364514,11.22126223,3.222787698,0.000296545,NA,0.34,17.8,51.94181653,7.8866892,14.67889908,0.000627742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40540,6144,39.2,38476,428,53,214,6,198,327,657,39045,613,140,33.2,2117,8815,6493,11,17,343,718,668,1565,3696,5365,2564,4311,11.3,3482,28124,NA,20324,802,3.9,144700,714,16027,32.4,0,0,0,562.834821
42111,10.37800327,7.608804368,19.03790782,11.5380871,3.35440419,0.000613751,NA,0.382,21.3,54.00854924,7.8866892,14.67889908,0.000627742,3,176,1,6,8,0,0,0,0,0,2,7,0,2,0,10,10,0,73952,14431,44.3,74603,1863,86,239,17,468,466,840,76902,742,101,29.2,5760,19845,14007,23,49,1008,1909,1857,3590,8695,9766,4101,8795,12.7,10487,50187,18,33553,1713,5.1,98800,607,38113,24.7,0,0,0,228.7005578
42113,10.48743941,7.827797092,19.32058499,11.71101956,3.424937322,0.002590254,NA,0.3,27,16.501493,7.8866892,14.67889908,0.000627742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071,1557,49.9,6163,168,26,20,0,8,43,92,6336,128,0,0,647,1943,1198,NA,NA,100,116,187,393,746,771,435,826,13.1,568,3994,NA,2693,134,5,145800,647,6304,0,0,0,0,NA
42115,10.31369415,7.430536335,18.80154735,11.40542403,3.318660142,0.00065312,NA,0.344,22.2,25.27443325,7.8866892,14.67889908,0.000627742,2,108,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,40589,7845,45.1,42510,156,57,123,12,139,359,564,42792,718,18,16,3280,10720,8037,NA,35,501,936,931,2066,4458,5722,3291,5326,13,4658,28917,53,20483,824,4,150700,738,22968,14.2,0,0,0,347.9872742
42117,10.53430079,7.812322794,19.47753663,11.7591908,3.470801312,0.000824722,NA,0.363,20.8,38.85256696,7.8866892,14.67889908,0.000627742,1,25,1,5,0,0,0,0,0,0,0,1,0,0,8,6,5,0,40763,7562,42.4,40852,333,91,183,4,80,438,437,41544,481,0,9.9,3546,10935,7961,NA,35,458,902,992,1799,4364,5482,2582,5936,13.4,5978,28398,13,18812,972,5.2,124700,709,21364,6.4,0,0,0,303.2378188
42119,10.06804062,7.120233969,18.22887272,11.04606426,3.158734734,0.006339496,NA,0.335,17.2,68.68636392,7.8866892,14.67889908,0.000627742,2,149,0,0,0,12,65,5,65,21,0,0,5,1,0,12,6,0,44785,6654,38.5,39414,3324,159,522,24,792,712,2346,42601,1515,12,57.2,2549,8708,5831,12,18,380,634,762,1420,3757,4848,3281,4445,10.2,3223,26775,NA,19640,730,3.7,160200,733,16997,49.1,0,0,0,178.9657456
