"state_abb","policy_long","policy","start_date","end_date","exp_start_date","exp_end_date","Prop_Reduction_Mild_Trans","Prop_Reduction_Severe_Trans","Prop_Reduction_Death","Country.Region","state","Details","Category"
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Frederick County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Frederick County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Frederick County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Frederick County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Frederick County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Frederick County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Giles County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Giles County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Giles County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Giles County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Giles County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Giles County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Giles County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Gloucester County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Gloucester County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Gloucester County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Gloucester County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Gloucester County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Gloucester County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Gloucester County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Goochland County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Goochland County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Goochland County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Goochland County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Goochland County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Goochland County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Goochland County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Grayson County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Grayson County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Grayson County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Grayson County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Grayson County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Grayson County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Grayson County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Greene County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Greene County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Greene County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Greene County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Greene County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Greene County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Greene County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Greensville County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Greensville County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Greensville County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Greensville County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Greensville County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Greensville County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Greensville County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Halifax County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Halifax County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Halifax County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Halifax County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Halifax County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Halifax County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Halifax County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Hanover County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Hanover County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Hanover County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Hanover County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Hanover County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Hanover County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Hanover County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Henrico County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Henrico County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Henrico County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Henrico County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Henrico County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Henrico County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Henrico County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Henry County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Henry County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Henry County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Henry County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Henry County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Henry County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Henry County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Highland County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Highland County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Highland County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Highland County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Highland County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Highland County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Highland County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Isle of Wight County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Isle of Wight County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Isle of Wight County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Isle of Wight County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Isle of Wight County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Isle of Wight County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Isle of Wight County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","James City County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","James City County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","James City County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","James City County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","James City County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","James City County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","James City County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","King and Queen County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","King and Queen County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","King and Queen County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","King and Queen County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","King and Queen County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","King and Queen County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","King and Queen County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","King George County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","King George County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","King George County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","King George County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","King George County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","King George County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","King George County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","King William County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","King William County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","King William County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","King William County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","King William County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","King William County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","King William County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Lancaster County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Lancaster County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Lancaster County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Lancaster County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Lancaster County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Lancaster County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Lancaster County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Lee County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Lee County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Lee County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Lee County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Lee County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Lee County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Lee County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Loudoun County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Loudoun County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Loudoun County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Loudoun County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Loudoun County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Loudoun County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Loudoun County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Louisa County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Louisa County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Louisa County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Louisa County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Louisa County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Louisa County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Louisa County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Lunenburg County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Lunenburg County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Lunenburg County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Lunenburg County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Lunenburg County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Lunenburg County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Lunenburg County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Madison County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Madison County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Madison County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Madison County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Madison County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Madison County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Madison County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Matthews County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Matthews County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Matthews County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Matthews County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Matthews County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Matthews County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Matthews County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Mecklenburg County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Mecklenburg County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Mecklenburg County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Mecklenburg County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Mecklenburg County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Mecklenburg County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Mecklenburg County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Middlesex County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Middlesex County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Middlesex County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Middlesex County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Middlesex County, VA",NA,NA
"VA","Mandatory Masks","M",2020-05-27,NA,NA,NA,0.05,0,0,"United States","Middlesex County, VA",NA,NA
"VA","Reopening Plan Reversal","U",NA,NA,NA,NA,0.075,0,0,"United States","Middlesex County, VA",NA,NA
"VA","State-Mandated School Closures","S",2020-03-16,NA,NA,NA,0.2,0,0,"United States","Montgomery County, VA",NA,NA
"VA","Large Gatherings Ban","G",2020-03-24,NA,NA,NA,0.2,0,0,"United States","Montgomery County, VA",NA,NA
"VA","Bar/Restaurant Limits","R",2020-03-24,2020-06-12,NA,NA,0.1,0,0,"United States","Montgomery County, VA",NA,NA
"VA","Non-Essential Business Closures","B",2020-03-24,2020-05-29,NA,NA,0.4,0,0,"United States","Montgomery County, VA",NA,NA
"VA","Stay At Home Order","H",2020-03-30,2020-05-29,NA,NA,0.7,0,0,"United States","Montgomery County, VA",NA,NA
