region,date,mean,median,lower_90,upper_90,lower_50,upper_50
"Arlington County, VA",2020-06-12,0.940478780207846,0.9547884750901607,0.6789680303221886,1.1864946806942243,0.8871862933996015,1.087950542305367
"Arlington County, VA",2020-06-13,0.9395691670175024,0.9541541780606941,0.6788734101323708,1.1985710627680506,0.8827339915027963,1.0845488429512828
"Arlington County, VA",2020-06-14,0.9383148343958241,0.9564226382134697,0.6527066016758813,1.1876201575826089,0.8888273089163801,1.0949911052381962
"Arlington County, VA",2020-06-15,0.9380392992076672,0.9570916850362111,0.6834774337348802,1.2247187651316387,0.8856982803275879,1.088146147843273
"Arlington County, VA",2020-06-16,0.9376172184911183,0.9588003366168868,0.6617532855685959,1.20922423865431,0.8730234030882096,1.0841039591177395
"Arlington County, VA",2020-06-17,0.937603402948287,0.9600093780122883,0.6516096761192897,1.2123302363466506,0.8786129851260828,1.0858784543517679
"Arlington County, VA",2020-06-18,0.9377136867704504,0.9619152686812555,0.6420287146509929,1.2042641112330634,0.8797364794482275,1.0842909032362575
"Arlington County, VA",2020-06-19,0.9371937009458798,0.9586414993960966,0.6707069823682822,1.239613579792928,0.8718654352617051,1.0780958714776188
"Arlington County, VA",2020-06-20,0.9392748815473457,0.9616571367038547,0.6551350043614923,1.2194793158456205,0.8713391263905149,1.079484345031731
"Arlington County, VA",2020-06-21,0.9410728699560456,0.9593411350440973,0.6482204052164481,1.20788257501801,0.85457003706232,1.0600328253879434
"Arlington County, VA",2020-06-22,0.9411518206056293,0.9632548555961526,0.622434428482931,1.19109097450161,0.8848956267513174,1.0930979939625782
"Arlington County, VA",2020-06-23,0.9405903273794268,0.963319079905933,0.6174326078723926,1.2196470469855751,0.9055678610537862,1.1145140014187715
"Arlington County, VA",2020-06-24,0.9389320763780875,0.9592314360985126,0.6497125586710065,1.256362638828514,0.8792845605560167,1.0919859274558044
"Arlington County, VA",2020-06-25,0.9388544589799411,0.9561499975636494,0.6453250498161319,1.2418585448758577,0.8669952123893869,1.0781898659863014
"Arlington County, VA",2020-06-26,0.9390629092198624,0.957566636109656,0.6599419351159211,1.255493148788082,0.8822831890689529,1.1000026135375265
"Arlington County, VA",2020-06-27,0.9391378434117513,0.9554980657146689,0.6497646662614527,1.2407909108587964,0.8779372549103172,1.1027005913548686
"Arlington County, VA",2020-06-28,0.939515044033254,0.9573849983452329,0.621047273667598,1.2403221687193255,0.8918143833383618,1.1183807505724435
